uid,country,gender,device,group,spent,converted
1041256,GBR,F,I,B,0,No
1041257,USA,M,I,A,0,No
1041258,BRA,F,A,B,0,No
1041259,USA,F,A,A,0,No
1041260,BRA,M,I,A,0,No
1041261,ESP,F,I,B,0,No
1041262,MEX,,I,A,0,No
1041263,DEU,O,I,B,0,No
1041264,USA,M,A,A,0,No
1041266,,,A,A,0,No
1041267,ESP,M,A,B,0,No
1041268,DEU,M,A,A,0,No
1041269,DEU,F,A,A,0,No
1041270,FRA,,A,A,0,No
1041271,GBR,M,I,B,0,No
1041272,DEU,F,I,A,0,No
1041273,USA,M,I,B,170.49,Yes
1041274,DEU,F,I,A,0,No
1041275,MEX,M,A,A,0,No
1041276,FRA,M,A,A,0,No
1041277,USA,F,A,A,0,No
1041278,DEU,F,A,A,0,No
1041279,BRA,F,I,A,0,No
1041280,USA,M,I,A,0,No
1041281,CAN,M,A,B,0,No
1041282,FRA,,A,B,0,No
1041283,BRA,,I,A,0,No
1041284,TUR,F,A,B,0,No
1041285,USA,M,A,B,0,No
1041286,FRA,O,A,A,0,No
1041287,BRA,F,A,B,0,No
1041288,BRA,,I,A,0,No
1041289,BRA,M,I,A,0,No
1041290,USA,,A,B,0,No
1041291,USA,F,A,A,0,No
1041292,USA,F,A,A,0,No
1041293,USA,,A,A,0,No
1041294,BRA,M,A,B,0,No
1041295,DEU,F,A,A,0,No
1041296,BRA,,I,B,0,No
1041297,FRA,M,A,A,0,No
1041298,MEX,M,A,A,0,No
1041299,USA,M,I,A,0,No
1041300,BRA,F,A,A,0,No
1041301,BRA,F,I,A,0,No
1041302,ESP,M,A,B,0,No
1041303,BRA,M,A,A,0,No
1041304,MEX,M,A,B,0,No
1041305,MEX,F,I,B,0,No
1041306,USA,F,I,A,0,No
1041307,USA,O,I,B,0,No
1041308,USA,F,A,B,0,No
1041309,USA,,I,A,0,No
1041310,BRA,M,A,B,0,No
1041311,GBR,F,A,A,0,No
1041312,USA,M,A,A,0,No
1041313,DEU,M,A,B,0,No
1041314,MEX,M,I,A,0,No
1041315,BRA,F,A,A,0,No
1041317,BRA,F,I,B,0,No
1041318,USA,M,I,B,0,No
1041319,USA,F,A,B,0,No
1041320,GBR,M,I,A,0,No
1041321,BRA,F,A,A,0,No
1041322,USA,F,A,B,0,No
1041323,BRA,F,I,B,0,No
1041324,USA,M,A,A,0,No
1041325,MEX,F,I,A,0,No
1041326,AUS,F,A,A,0,No
1041327,MEX,F,I,B,0,No
1041328,USA,F,A,A,0,No
1041329,USA,F,I,B,0,No
1041330,USA,F,A,A,0,No
1041332,AUS,M,I,A,0,No
1041333,MEX,,A,A,0,No
1041334,BRA,F,A,B,0,No
1041335,GBR,,I,B,0,No
1041336,USA,M,A,B,0,No
1041337,USA,M,A,B,0,No
1041338,DEU,F,A,B,0,No
1041339,AUS,M,A,A,0,No
1041340,FRA,M,I,A,0,No
1041341,USA,M,I,B,0,No
1041342,USA,O,A,A,0,No
1041343,ESP,F,I,B,228.2,Yes
1041344,MEX,F,A,B,0,No
1041345,TUR,F,I,B,0,No
1041346,USA,O,A,A,62.7,Yes
1041347,USA,M,A,B,0,No
1041348,ESP,F,A,B,0,No
1041349,BRA,M,A,B,0,No
1041350,USA,M,A,B,0,No
1041351,BRA,F,I,A,0,No
1041352,MEX,,A,A,0,No
1041353,BRA,F,A,B,0,No
1041354,ESP,M,A,A,0,No
1041355,MEX,O,A,B,0,No
1041356,BRA,,I,A,153.930945,Yes
1041357,BRA,M,I,B,0,No
1041358,USA,M,A,B,0,No
1041359,GBR,F,A,A,0,No
1041360,GBR,F,A,B,0,No
1041361,USA,O,A,B,0,No
1041362,TUR,M,A,B,0,No
1041363,MEX,M,A,B,0,No
1041364,FRA,F,A,A,0,No
1041365,USA,F,A,B,0,No
1041366,USA,F,A,A,0,No
1041367,BRA,M,A,A,26.09,Yes
1041368,TUR,O,A,B,0,No
1041369,USA,F,A,A,0,No
1041370,USA,M,I,B,0,No
1041371,GBR,M,I,B,0,No
1041372,USA,M,I,A,0,No
1041373,BRA,F,A,B,0,No
1041374,FRA,,A,B,0,No
1041375,GBR,F,A,A,0,No
1041376,FRA,M,A,A,0,No
1041377,USA,M,I,A,0,No
1041378,MEX,,A,B,0,No
1041379,USA,F,A,A,0,No
1041380,BRA,F,A,B,0,No
1041381,GBR,F,I,A,0,No
1041382,USA,M,I,B,0,No
1041383,CAN,F,A,B,0,No
1041384,BRA,M,A,A,0,No
1041385,TUR,M,A,A,0,No
1041386,DEU,M,I,B,0,No
1041387,BRA,M,A,A,0,No
1041388,USA,F,I,B,0,No
1041389,BRA,F,A,A,0,No
1041390,BRA,M,A,B,0,No
1041391,DEU,F,I,A,0,No
1041392,USA,F,I,B,0,No
1041393,TUR,M,I,A,0,No
1041394,TUR,F,I,A,0,No
1041395,USA,M,A,A,0,No
1041396,BRA,M,A,A,0,No
1041397,MEX,M,A,A,0,No
1041398,TUR,F,A,A,0,No
1041399,BRA,M,I,B,0,No
1041400,GBR,F,I,B,0,No
1041401,CAN,,I,A,30.68,Yes
1041402,DEU,M,A,A,0,No
1041403,USA,M,A,B,0,No
1041404,TUR,,I,A,0,No
1041405,AUS,M,I,B,19.23,Yes
1041406,MEX,M,A,A,0,No
1041407,MEX,,A,A,0,No
1041408,USA,,I,B,0,No
1041409,USA,F,A,B,0,No
1041410,USA,M,A,B,0,No
1041411,USA,,A,B,0,No
1041412,USA,,A,B,0,No
1041413,FRA,F,I,B,0,No
1041415,DEU,F,A,B,0,No
1041416,USA,F,I,B,0,No
1041417,BRA,F,I,A,0,No
1041418,USA,M,I,B,0,No
1041419,MEX,F,A,A,0,No
1041420,USA,M,A,B,0,No
1041421,MEX,M,A,B,0,No
1041422,TUR,F,I,B,0,No
1041423,MEX,F,I,A,0,No
1041424,USA,F,A,A,0,No
1041425,USA,F,A,A,0,No
1041426,USA,,A,A,0,No
1041427,MEX,F,I,A,0,No
1041428,BRA,M,I,A,0,No
1041429,USA,F,I,B,0,No
1041430,TUR,F,A,B,0,No
1041431,USA,F,I,B,0,No
1041432,USA,F,I,A,0,No
1041433,MEX,F,I,B,0,No
1041434,USA,F,I,A,0,No
1041435,GBR,F,I,A,110.96,Yes
1041436,USA,M,I,B,0,No
1041437,USA,F,A,A,0,No
1041438,USA,M,A,B,0,No
1041439,TUR,M,A,A,0,No
1041440,USA,F,A,B,0,No
1041441,USA,F,A,B,0,No
1041442,TUR,F,I,A,0,No
1041443,DEU,F,A,B,0,No
1041444,USA,M,I,B,0,No
1041445,AUS,F,A,B,153.55,Yes
1041446,FRA,M,I,A,0,No
1041447,,M,A,B,0,No
1041448,DEU,M,A,B,0,No
1041449,DEU,O,A,B,0,No
1041450,TUR,M,A,B,0,No
1041451,USA,M,I,A,0,No
1041452,TUR,F,A,A,0,No
1041453,USA,M,I,A,0,No
1041454,FRA,M,A,A,0,No
1041455,AUS,F,A,A,0,No
1041456,USA,F,A,A,0,No
1041457,MEX,M,I,B,0,No
1041458,ESP,F,A,B,0,No
1041459,TUR,M,I,B,69.48,Yes
1041460,BRA,M,I,B,0,No
1041461,MEX,,I,B,0,No
1041462,TUR,M,I,A,0,No
1041463,BRA,M,A,A,0,No
1041464,USA,M,A,A,0,No
1041465,USA,M,A,A,0,No
1041466,MEX,M,A,B,0,No
1041467,USA,M,A,B,0,No
1041468,AUS,F,A,A,0,No
1041469,GBR,M,I,B,0,No
1041470,CAN,F,A,B,0,No
1041471,FRA,F,A,A,0,No
1041472,GBR,O,A,A,0,No
1041473,GBR,F,I,A,65.88861435,Yes
1041474,MEX,O,A,B,0,No
1041475,FRA,O,A,A,0,No
1041476,AUS,F,I,A,0,No
1041477,USA,F,A,A,0,No
1041478,USA,M,A,A,0,No
1041479,USA,F,A,A,0,No
1041480,TUR,F,I,B,0,No
1041481,USA,F,A,B,0,No
1041482,BRA,M,A,B,0,No
1041483,FRA,F,A,B,0,No
1041484,MEX,,A,A,0,No
1041485,USA,,A,B,0,No
1041486,MEX,,A,B,0,No
1041487,USA,M,A,A,0,No
1041488,TUR,F,A,B,0,No
1041489,USA,M,A,A,0,No
1041490,DEU,M,A,B,0,No
1041491,BRA,M,A,B,0,No
1041492,FRA,M,I,A,0,No
1041493,CAN,M,A,A,0,No
1041494,TUR,F,A,B,0,No
1041495,DEU,M,I,A,0,No
1041496,BRA,M,I,B,0,No
1041497,USA,,A,B,0,No
1041498,FRA,F,I,A,0,No
1041499,ESP,O,A,B,0,No
1041500,CAN,F,I,A,78.86,Yes
1041501,FRA,F,A,A,0,No
1041502,BRA,O,A,B,0,No
1041503,USA,M,A,B,0,No
1041504,FRA,F,A,B,0,No
1041505,MEX,O,A,A,0,No
1041506,USA,F,I,A,0,No
1041507,TUR,M,A,A,0,No
1041508,CAN,M,I,A,0,No
1041509,DEU,F,A,B,0,No
1041510,GBR,F,I,A,0,No
1041511,BRA,F,I,A,0,No
1041512,USA,F,I,A,0,No
1041513,USA,,A,A,0,No
1041514,USA,F,A,B,0,No
1041515,USA,M,I,B,0,No
1041516,USA,M,I,A,0,No
1041517,MEX,F,I,A,0,No
1041518,TUR,,I,B,0,No
1041519,USA,F,I,A,0,No
1041520,USA,M,A,B,0,No
1041521,TUR,F,A,A,0,No
1041522,FRA,,A,A,0,No
1041523,MEX,M,I,B,0,No
1041524,ESP,F,I,A,0,No
1041525,BRA,O,A,A,0,No
1041526,BRA,M,A,A,0,No
1041527,DEU,,A,A,50.05,Yes
1041528,MEX,F,A,B,0,No
1041529,USA,M,A,B,79.36,Yes
1041530,DEU,M,A,B,0,No
1041531,TUR,F,I,B,0,No
1041532,USA,M,A,A,0,No
1041533,FRA,F,I,A,0,No
1041534,CAN,F,A,A,0,No
1041536,USA,M,I,B,0,No
1041537,BRA,F,A,A,0,No
1041538,FRA,F,A,B,0,No
1041539,CAN,F,I,B,0,No
1041540,USA,,A,B,0,No
1041541,DEU,F,A,A,0,No
1041542,BRA,M,A,A,0,No
1041543,GBR,F,I,B,0,No
1041544,USA,M,A,B,0,No
1041545,BRA,M,A,A,0,No
1041546,USA,,I,B,0,No
1041547,USA,M,A,B,0,No
1041548,TUR,M,I,A,0,No
1041549,USA,,I,B,0,No
1041550,CAN,M,A,B,0,No
1041551,MEX,F,A,B,0,No
1041552,GBR,M,I,A,0,No
1041553,USA,F,A,A,0,No
1041554,BRA,F,I,A,0,No
1041555,ESP,M,A,B,0,No
1041556,USA,M,A,B,0,No
1041557,FRA,M,A,A,0,No
1041558,GBR,M,A,B,0,No
1041559,CAN,F,I,B,0,No
1041560,ESP,F,A,A,0,No
1041561,USA,M,A,A,0,No
1041562,TUR,F,A,B,0,No
1041563,MEX,M,A,A,0,No
1041564,USA,,A,B,0,No
1041565,MEX,M,I,B,0,No
1041566,CAN,O,I,A,0,No
1041567,BRA,F,I,A,0,No
1041568,BRA,F,I,B,50.7,Yes
1041569,USA,M,A,B,0,No
1041570,BRA,M,A,B,0,No
1041571,USA,F,I,B,0,No
1041572,BRA,,A,A,0,No
1041573,GBR,O,A,B,0,No
1041574,MEX,F,A,A,0,No
1041575,BRA,M,A,A,0,No
1041576,USA,F,I,B,0,No
1041577,BRA,M,A,B,0,No
1041578,BRA,M,A,B,0,No
1041579,BRA,M,A,B,0,No
1041580,DEU,F,A,A,0,No
1041581,BRA,F,A,A,0,No
1041582,USA,F,I,A,0,No
1041583,ESP,,I,B,72.83,Yes
1041584,USA,M,I,B,0,No
1041585,USA,F,A,B,0,No
1041586,GBR,M,I,A,0,No
1041587,BRA,O,A,A,0,No
1041588,MEX,M,A,B,0,No
1041589,USA,,A,B,0,No
1041590,GBR,,I,A,0,No
1041591,GBR,,A,B,0,No
1041592,USA,F,A,B,0,No
1041593,MEX,M,I,A,0,No
1041594,USA,F,A,B,0,No
1041595,USA,,I,B,0,No
1041596,AUS,,I,A,0,No
1041597,USA,M,I,A,0,No
1041598,USA,F,A,A,0,No
1041599,ESP,M,A,B,0,No
1041600,USA,M,I,A,0,No
1041601,GBR,F,A,B,0,No
1041602,,,A,A,0,No
1041603,DEU,F,A,B,0,No
1041604,DEU,M,I,A,0,No
1041605,USA,,A,B,0,No
1041606,AUS,M,I,A,0,No
1041607,TUR,F,A,A,0,No
1041608,USA,F,I,B,0,No
1041609,DEU,M,A,B,0,No
1041610,MEX,M,I,B,0,No
1041611,BRA,M,A,A,0,No
1041612,USA,F,I,A,0,No
1041613,TUR,M,I,B,0,No
1041614,MEX,F,I,B,0,No
1041615,ESP,M,I,A,0,No
1041616,BRA,F,A,A,0,No
1041617,AUS,O,I,B,123.55,Yes
1041618,USA,F,A,B,0,No
1041619,USA,F,A,A,0,No
1041620,TUR,F,A,A,0,No
1041621,BRA,,I,A,0,No
1041622,BRA,M,A,B,0,No
1041623,MEX,F,I,B,0,No
1041624,MEX,M,I,A,0,No
1041625,GBR,O,A,A,0,No
1041626,BRA,F,A,A,0,No
1041627,USA,M,A,B,0,No
1041628,USA,F,A,B,0,No
1041629,MEX,F,I,A,0,No
1041630,GBR,F,I,B,0,No
1041631,BRA,M,I,A,0,No
1041632,CAN,,A,A,0,No
1041633,MEX,M,A,B,0,No
1041634,DEU,F,A,A,0,No
1041635,USA,M,A,A,0,No
1041636,MEX,M,I,B,0,No
1041637,CAN,M,A,B,0,No
1041638,FRA,M,A,A,0,No
1041639,USA,F,I,B,0,No
1041640,GBR,F,A,A,0,No
1041641,CAN,M,I,B,0,No
1041642,USA,M,I,A,0,No
1041643,MEX,F,I,A,0,No
1041644,GBR,F,I,B,0,No
1041645,BRA,M,A,B,0,No
1041646,BRA,M,A,A,0,No
1041647,MEX,M,I,A,0,No
1041648,BRA,M,A,A,0,No
1041649,TUR,,I,A,0,No
1041650,GBR,F,A,A,0,No
1041651,GBR,O,A,B,0,No
1041652,FRA,F,A,B,0,No
1041653,DEU,F,I,B,0,No
1041654,USA,,A,B,0,No
1041655,ESP,M,I,A,0,No
1041656,USA,F,I,B,0,No
1041657,BRA,F,I,B,0,No
1041658,USA,M,A,B,0,No
1041660,MEX,,A,B,0,No
1041661,MEX,F,A,B,0,No
1041662,FRA,M,A,B,0,No
1041664,USA,M,A,A,0,No
1041665,USA,F,A,A,0,No
1041666,TUR,F,A,B,0,No
1041667,MEX,M,A,B,0,No
1041668,USA,M,A,B,0,No
1041669,BRA,M,I,A,0,No
1041670,BRA,F,I,A,0,No
1041671,BRA,F,A,B,0,No
1041672,ESP,M,I,B,0,No
1041673,USA,M,A,B,0,No
1041674,BRA,M,I,A,0,No
1041675,FRA,M,I,B,0,No
1041676,BRA,,A,A,0,No
1041677,DEU,M,I,A,0,No
1041678,ESP,M,I,A,0,No
1041679,BRA,M,I,B,0,No
1041680,USA,F,A,A,0,No
1041681,TUR,M,I,A,0,No
1041682,MEX,,I,A,0,No
1041683,DEU,M,I,A,0,No
1041684,USA,F,I,A,0,No
1041685,USA,F,A,B,0,No
1041686,USA,M,A,A,0,No
1041687,TUR,F,I,B,0,No
1041688,DEU,,A,A,0,No
1041689,ESP,M,A,B,0,No
1041690,FRA,O,A,B,0,No
1041691,TUR,,A,B,0,No
1041692,ESP,M,,A,0,No
1041693,BRA,F,I,A,0,No
1041695,GBR,,I,A,0,No
1041696,BRA,M,A,A,0,No
1041697,TUR,F,A,A,0,No
1041698,BRA,M,I,B,0,No
1041699,DEU,F,I,A,0,No
1041700,MEX,,I,B,0,No
1041701,USA,M,I,B,0,No
1041702,GBR,F,I,A,0,No
1041703,GBR,F,I,B,0,No
1041704,AUS,F,A,A,0,No
1041705,MEX,M,I,B,0,No
1041706,USA,F,A,B,0,No
1041707,MEX,M,A,A,0,No
1041708,BRA,,I,B,0,No
1041709,ESP,M,I,B,0,No
1041710,USA,F,A,A,0,No
1041711,MEX,M,A,B,0,No
1041712,,,A,B,0,No
1041713,CAN,M,I,B,0,No
1041714,TUR,F,I,A,0,No
1041715,TUR,F,A,A,0,No
1041716,FRA,F,I,B,0,No
1041718,MEX,,A,A,0,No
1041719,BRA,F,I,B,0,No
1041720,BRA,M,A,B,0,No
1041721,BRA,,I,A,0,No
1041722,MEX,M,A,A,0,No
1041724,FRA,M,A,B,0,No
1041725,USA,F,A,A,0,No
1041726,AUS,F,I,B,0,No
1041727,USA,,A,A,0,No
1041728,USA,M,A,A,0,No
1041730,USA,F,A,B,0,No
1041731,MEX,,A,A,0,No
1041732,CAN,M,I,A,0,No
1041733,TUR,M,I,B,0,No
1041735,BRA,M,I,B,0,No
1041736,USA,F,I,A,0,No
1041737,USA,M,A,B,0,No
1041738,BRA,M,I,B,0,No
1041739,GBR,M,A,A,0,No
1041740,USA,M,I,B,0,No
1041741,DEU,M,,B,0,No
1041742,AUS,M,A,A,0,No
1041743,USA,F,A,A,0,No
1041744,TUR,F,I,A,0,No
1041745,USA,M,A,B,0,No
1041746,TUR,,A,B,0,No
1041747,USA,M,A,B,0,No
1041749,BRA,,I,B,0,No
1041750,MEX,F,A,B,0,No
1041751,BRA,M,A,B,0,No
1041752,ESP,M,A,A,0,No
1041753,GBR,M,I,B,0,No
1041754,TUR,M,I,A,0,No
1041755,USA,,A,A,0,No
1041756,MEX,M,I,A,0,No
1041757,MEX,M,I,A,0,No
1041758,GBR,F,A,B,0,No
1041759,TUR,,I,B,0,No
1041760,USA,M,A,A,0,No
1041761,MEX,M,I,A,0,No
1041762,CAN,F,A,B,87.89,Yes
1041763,USA,F,A,A,0,No
1041764,BRA,M,A,A,0,No
1041765,CAN,M,A,B,0,No
1041766,DEU,F,A,B,0,No
1041767,USA,F,A,B,0,No
1041768,ESP,F,A,A,0,No
1041769,DEU,F,I,A,0,No
1041770,FRA,F,I,A,0,No
1041771,TUR,M,A,B,0,No
1041772,USA,M,A,A,0,No
1041773,FRA,F,I,A,0,No
1041774,GBR,M,A,A,0,No
1041775,USA,M,I,A,0,No
1041776,USA,F,A,B,0,No
1041777,AUS,F,A,B,0,No
1041778,USA,M,A,A,0,No
1041779,USA,M,A,A,0,No
1041780,BRA,M,A,B,0,No
1041781,FRA,M,A,A,0,No
1041782,DEU,M,A,A,0,No
1041783,FRA,M,I,B,0,No
1041784,MEX,F,A,A,0,No
1041785,USA,M,I,A,0,No
1041786,DEU,M,A,A,0,No
1041787,DEU,F,I,A,1659.4,Yes
1041788,BRA,F,I,B,0,No
1041789,USA,,A,A,0,No
1041790,MEX,M,A,A,0,No
1041791,FRA,M,A,A,0,No
1041792,FRA,M,A,B,0,No
1041793,MEX,,A,A,0,No
1041794,MEX,M,I,A,0,No
1041795,BRA,M,A,B,0,No
1041796,BRA,M,I,A,0,No
1041797,DEU,F,I,B,0,No
1041798,USA,M,I,A,0,No
1041799,USA,M,A,B,0,No
1041800,FRA,M,A,B,0,No
1041801,,M,A,B,0,No
1041802,CAN,F,A,B,0,No
1041803,DEU,M,A,B,0,No
1041804,FRA,F,I,A,0,No
1041805,BRA,M,A,A,0,No
1041806,MEX,F,A,A,0,No
1041807,USA,F,A,B,18.57,Yes
1041808,,F,A,B,0,No
1041809,USA,M,A,A,0,No
1041810,BRA,M,A,A,0,No
1041811,FRA,O,A,A,0,No
1041812,,F,A,A,0,No
1041813,BRA,,A,A,0,No
1041814,USA,,A,B,0,No
1041815,DEU,M,A,B,0,No
1041816,USA,M,A,A,0,No
1041817,USA,M,A,B,0,No
1041818,USA,F,A,B,0,No
1041819,BRA,F,A,B,0,No
1041820,USA,M,I,B,0,No
1041821,MEX,,A,A,0,No
1041822,MEX,M,I,A,0,No
1041823,ESP,F,I,A,0,No
1041824,MEX,M,I,A,0,No
1041825,BRA,,A,A,0,No
1041826,USA,F,I,B,0,No
1041827,TUR,M,A,A,0,No
1041828,AUS,F,A,A,0,No
1041829,USA,M,A,B,0,No
1041830,CAN,,I,A,0,No
1041831,MEX,O,I,A,0,No
1041832,MEX,M,A,B,0,No
1041833,USA,F,A,B,0,No
1041834,FRA,M,I,B,0,No
1041835,USA,O,A,A,0,No
1041836,USA,M,A,B,0,No
1041837,USA,F,I,B,0,No
1041838,BRA,F,I,A,132.6395378,Yes
1041839,USA,F,A,B,0,No
1041840,BRA,M,A,A,0,No
1041841,MEX,M,A,A,0,No
1041842,BRA,F,I,A,0,No
1041843,USA,M,I,B,0,No
1041844,DEU,M,A,B,0,No
1041845,USA,M,I,A,0,No
1041846,BRA,,A,A,0,No
1041847,USA,M,I,B,0,No
1041848,BRA,M,I,B,0,No
1041849,,M,I,A,0,No
1041850,AUS,M,I,B,0,No
1041851,TUR,M,,B,0,No
1041852,CAN,M,A,A,0,No
1041853,BRA,F,I,B,0,No
1041854,MEX,M,I,B,0,No
1041855,MEX,F,A,A,0,No
1041856,MEX,M,A,A,0,No
1041857,DEU,M,A,B,0,No
1041858,MEX,F,I,A,0,No
1041859,BRA,F,A,A,0,No
1041860,USA,F,A,A,0,No
1041861,USA,M,A,B,0,No
1041862,TUR,,A,B,31.86,Yes
1041863,TUR,M,I,B,0,No
1041864,USA,M,,A,0,No
1041865,USA,,I,B,125.46,Yes
1041866,BRA,M,A,A,0,No
1041867,BRA,M,I,A,0,No
1041868,BRA,O,A,B,0,No
1041869,USA,F,I,B,0,No
1041870,MEX,M,A,B,0,No
1041871,BRA,F,A,B,0,No
1041872,USA,M,I,B,0,No
1041873,MEX,M,A,B,0,No
1041874,ESP,M,A,B,0,No
1041875,MEX,F,A,B,0,No
1041876,GBR,F,A,B,0,No
1041877,BRA,M,A,A,0,No
1041878,BRA,F,A,A,0,No
1041879,FRA,F,A,A,0,No
1041880,TUR,M,A,B,0,No
1041881,GBR,,A,A,0,No
1041882,BRA,F,I,A,0,No
1041883,CAN,F,A,A,0,No
1041884,BRA,M,A,A,0,No
1041885,BRA,,I,A,0,No
1041886,MEX,M,A,B,0,No
1041887,BRA,F,I,B,0,No
1041888,MEX,M,I,A,0,No
1041889,USA,M,A,A,0,No
1041890,BRA,M,A,B,0,No
1041891,FRA,F,I,B,0,No
1041892,USA,M,A,A,5.56,Yes
1041893,USA,F,I,A,0,No
1041894,USA,M,I,A,0,No
1041895,TUR,O,A,A,0,No
1041896,GBR,M,A,A,0,No
1041897,MEX,F,A,A,0,No
1041898,FRA,F,I,B,0,No
1041899,BRA,F,A,B,0,No
1041900,USA,M,A,A,0,No
1041901,MEX,M,A,B,0,No
1041902,MEX,O,I,B,0,No
1041903,FRA,F,A,B,0,No
1041904,MEX,M,I,A,0,No
1041905,USA,M,I,B,29.22,Yes
1041906,USA,M,I,B,0,No
1041907,MEX,M,A,A,0,No
1041908,MEX,F,I,A,0,No
1041909,TUR,F,A,B,0,No
1041910,CAN,M,I,A,0,No
1041911,MEX,F,I,A,0,No
1041912,BRA,F,I,A,0,No
1041913,BRA,F,A,A,0,No
1041914,CAN,M,I,A,0,No
1041915,CAN,M,A,B,0,No
1041916,USA,M,I,B,0,No
1041917,USA,M,A,A,0,No
1041918,BRA,M,I,A,0,No
1041920,USA,F,I,B,0,No
1041921,TUR,F,A,A,0,No
1041922,BRA,F,A,A,0,No
1041923,USA,M,I,A,38.63,Yes
1041924,ESP,,I,B,0,No
1041925,DEU,M,A,B,0,No
1041926,USA,F,A,A,0,No
1041927,USA,M,A,B,0,No
1041928,FRA,F,I,B,0,No
1041929,BRA,F,A,A,0,No
1041930,FRA,M,A,B,0,No
1041931,BRA,F,A,B,0,No
1041932,USA,M,A,A,0,No
1041933,BRA,F,A,B,0,No
1041934,USA,F,I,A,0,No
1041935,MEX,,I,A,0,No
1041936,USA,F,I,A,0,No
1041937,GBR,F,A,A,0,No
1041938,TUR,M,A,B,0,No
1041939,MEX,F,I,A,0,No
1041940,USA,M,A,B,0,No
1041941,USA,M,,A,0,No
1041942,AUS,M,I,B,0,No
1041943,CAN,F,I,A,0,No
1041944,GBR,M,I,B,23.49,Yes
1041945,USA,F,A,B,0,No
1041946,,M,A,A,0,No
1041947,USA,M,A,A,0,No
1041948,MEX,F,A,A,0,No
1041949,MEX,,I,B,0,No
1041950,USA,,A,A,0,No
1041951,TUR,F,,B,0,No
1041952,BRA,F,A,A,0,No
1041953,,F,I,B,0,No
1041954,USA,M,A,A,0,No
1041955,BRA,F,A,A,0,No
1041956,USA,F,A,B,0,No
1041957,ESP,M,I,B,0,No
1041958,AUS,F,I,B,0,No
1041959,USA,F,A,A,0,No
1041960,USA,F,A,B,0,No
1041961,ESP,F,I,A,0,No
1041962,USA,M,I,B,0,No
1041963,USA,M,A,A,0,No
1041964,TUR,F,A,B,0,No
1041965,BRA,M,I,B,0,No
1041966,AUS,M,A,A,0,No
1041967,USA,F,I,B,0,No
1041968,USA,M,I,A,0,No
1041969,FRA,F,A,B,0,No
1041970,MEX,F,A,B,0,No
1041971,USA,F,A,A,0,No
1041972,DEU,F,I,A,0,No
1041973,AUS,F,A,A,0,No
1041974,USA,F,A,A,0,No
1041975,FRA,M,A,A,0,No
1041976,BRA,F,A,A,0,No
1041977,USA,F,I,A,0,No
1041978,BRA,M,A,B,0,No
1041979,DEU,F,A,B,0,No
1041981,MEX,M,I,B,0,No
1041982,TUR,F,A,B,0,No
1041983,USA,,I,B,0,No
1041984,USA,O,A,A,0,No
1041985,USA,F,A,A,0,No
1041986,BRA,M,A,A,0,No
1041987,ESP,F,A,B,0,No
1041988,ESP,,I,A,90.88,Yes
1041990,GBR,F,I,A,0,No
1041991,USA,M,A,B,0,No
1041992,BRA,F,I,A,0,No
1041993,ESP,M,A,A,0,No
1041994,USA,M,A,A,0,No
1041995,USA,M,A,B,0,No
1041996,GBR,F,A,B,0,No
1041997,FRA,F,I,B,0,No
1041998,BRA,F,A,A,0,No
1041999,USA,,A,B,0,No
1042000,USA,M,I,B,0,No
1042001,BRA,M,A,B,0,No
1042002,CAN,F,I,A,0,No
1042003,MEX,M,A,B,0,No
1042004,DEU,M,A,A,0,No
1042005,TUR,F,I,A,0,No
1042006,USA,M,A,B,0,No
1042007,USA,M,A,A,0,No
1042008,DEU,F,I,A,0,No
1042009,USA,M,I,B,0,No
1042010,FRA,F,I,A,0,No
1042011,AUS,M,I,B,0,No
1042012,USA,F,I,B,0,No
1042013,TUR,M,A,A,0,No
1042014,USA,M,A,B,0,No
1042015,GBR,M,A,A,0,No
1042017,USA,F,I,A,0,No
1042018,MEX,F,A,A,0,No
1042019,USA,O,I,A,0,No
1042020,USA,M,A,A,0,No
1042021,ESP,,I,A,0,No
1042022,FRA,M,A,A,0,No
1042023,USA,F,A,B,0,No
1042024,USA,M,A,B,0,No
1042025,FRA,M,I,B,0,No
1042026,MEX,F,A,A,0,No
1042027,USA,,I,A,0,No
1042028,FRA,F,A,A,0,No
1042029,TUR,,A,A,0,No
1042030,USA,M,A,A,0,No
1042031,BRA,M,A,A,0,No
1042032,BRA,,I,B,0,No
1042033,ESP,M,I,B,0,No
1042034,BRA,M,A,B,0,No
1042035,BRA,F,I,A,0,No
1042036,BRA,M,I,B,0,No
1042037,MEX,M,A,A,0,No
1042038,BRA,,I,A,0,No
1042039,GBR,F,I,A,73.61,Yes
1042040,FRA,M,A,A,0,No
1042041,BRA,F,A,B,0,No
1042042,GBR,F,A,B,0,No
1042043,CAN,M,A,B,0,No
1042044,USA,M,I,A,0,No
1042045,USA,F,A,B,0,No
1042046,CAN,F,,A,0,No
1042047,MEX,M,A,A,0,No
1042048,BRA,M,I,B,0,No
1042049,USA,,I,A,0,No
1042050,GBR,F,A,A,0,No
1042051,USA,M,I,B,0,No
1042052,USA,M,I,B,0,No
1042053,USA,O,A,B,0,No
1042055,USA,M,I,A,0,No
1042056,MEX,F,I,A,0,No
1042057,DEU,F,I,B,0,No
1042058,TUR,F,I,A,0,No
1042059,BRA,F,A,B,0,No
1042060,DEU,M,A,B,0,No
1042061,CAN,F,A,A,0,No
1042062,USA,M,I,A,0,No
1042063,BRA,M,A,A,0,No
